tipo_grupo;recno_ancora;pares_no_grupo;pares_selecionados;pares_bloqueados;score_maximo;assinatura;evidencia;akd_recnos;ct2_recnos
ct2_Nx1;2096241;2;1;1;374;xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2397740|2397741;2096241
ct2_Nx1;2096244;2;1;1;374;xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2397744|2397745;2096244
ct2_Nx1;2096245;2;1;1;374;xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2397744|2397745;2096245
ct2_Nx1;2096248;2;1;1;374;xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2397748|2397749;2096248
ct2_Nx1;2096249;2;1;1;374;xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2397748|2397749;2096249
ct2_Nx1;2096252;2;1;1;374;xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2397752|2397753;2096252
ct2_Nx1;2096253;2;1;1;374;xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2397752|2397753;2096253
ct2_Nx1;2109314;5;0;5;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2430447|2430449|2432849|2432851|2432852;2109314
akd_1xN;2405147;5;1;4;373;doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2405147;2068153|2068192|2068193|2068200|2077691
akd_1xN;2405157;5;1;4;373;doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2405157;2068153|2068192|2068200|2068201|2077687
akd_1xN;2397957;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2397957;2067442|2067443|2067444|2067446|2067447
akd_1xN;2397967;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2397967;2067442|2067443|2067446|2067447|2067448
akd_1xN;2405067;5;1;4;373;doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2405067;2068153|2068154|2068192|2068200|2077687
akd_1xN;2405087;5;1;4;373;xdoc|xdoc_at01cr|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2405087;2068162|2068163|2068164|2068165|2120213
akd_1xN;2405097;5;1;4;373;doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2405097;2068166|2068167|2068171|2092161|2092165
akd_1xN;2405107;5;1;4;373;doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2405107;2068166|2068171|2068172|2092161|2092165
akd_1xN;2410422;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2410422;2074223|2077687|2077688|2077691|2077753
akd_1xN;2410432;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2410432;2074223|2077687|2077691|2077692|2077753
akd_1xN;2409093;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2409093;2074223|2074224|2077687|2077691|2077753
akd_1xN;2410706;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2410706;2074223|2077687|2077691|2077753|2077754
akd_1xN;2410716;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2410716;2077757|2077758|2077765|2081160|2081164
akd_1xN;2410726;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2410726;2074223|2077687|2077691|2077761|2077762
akd_1xN;2410736;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2410736;2077757|2077765|2077766|2081160|2081164
akd_1xN;2411884;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2411884;2077757|2077765|2081160|2081161|2081164
akd_1xN;2411894;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2411894;2077757|2077765|2081160|2081164|2081165
akd_1xN;2412293;5;1;4;373;xdoc|xdoc_at01cr|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2412293;2081282|2081283|2081284|2081285|2124258
akd_1xN;2412303;5;1;4;373;xdoc|xdoc_at01cr|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2412303;2081286|2081287|2081288|2081289|2109010
akd_1xN;2413502;5;1;4;373;doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2413502;2068166|2068171|2092161|2092162|2092165
akd_1xN;2413512;5;1;4;373;doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2413512;2068166|2068171|2092161|2092165|2092166
akd_1xN;2413641;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2413641;2092298|2092299|2092302|2095683|2095753
akd_1xN;2413651;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2413651;2092298|2092302|2092303|2095683|2095753
akd_1xN;2413564;5;1;4;373;xdoc|xdoc_at01cr|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2413564;2092188|2092189|2092190|2092191|2120225
akd_1xN;2414809;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414809;2092298|2092302|2095683|2095684|2095753
akd_1xN;2414819;5;1;4;373;doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens;ancora_documental_ou_estruturada + contexto_contabil;2414819;2068166|2068171|2092161|2095687|2095688
akd_1xN;2415051;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2415051;2092298|2092302|2095683|2095753|2095754
akd_1xN;2417930;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2417930;2098426|2098472|2098486|2098487|2109190
akd_1xN;2432837;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2432837;2098426|2098472|2098486|2109190|2109191
akd_1xN;2425924;5;1;4;373;xdoc|xdoc_at01cr|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2425924;2109044|2109045|2109046|2109047|2124735
akd_1xN;2432849;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2432849;2109094|2109197|2109198|2109312|2109314
akd_1xN;2417489;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2417489;2098426|2098427|2098472|2098486|2109190
akd_1xN;2417499;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2417499;2098430|2098431|2109094|2109197|2109312
akd_1xN;2421305;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2421305;2099126|2099127|2099130|2109100|2109120
akd_1xN;2421319;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2421319;2099126|2099130|2099131|2109100|2109120
akd_1xN;2417912;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2417912;2098426|2098472|2098473|2098486|2109190
akd_1xN;2421842;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2421842;2100504|2100505|2100511|2109104|2109124
akd_1xN;2421854;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2421854;2100504|2100511|2100512|2109104|2109124
akd_1xN;2421874;5;1;4;373;doc_extra|chave_estruturada|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2421874;2100519|2100520|2100521|2113248|2113321
akd_1xN;2425293;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2425293;2105351|2105352|2105358|2109108|2109128
akd_1xN;2425308;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2425308;2105351|2105358|2105359|2109108|2109128
akd_1xN;2425886;5;1;4;373;xdoc|xdoc_at01cr|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2425886;2081286|2109010|2109011|2109012|2109013
akd_1xN;2430457;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens;ancora_documental_ou_estruturada + contexto_contabil;2430457;2109100|2109101|2109224|2109225|2109240
akd_1xN;2430467;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2430467;2100504|2100511|2109104|2109105|2109124
akd_1xN;2430477;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2430477;2105351|2109108|2109435|2109466|2109467
akd_1xN;2430487;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2430487;2109112|2109438|2109440|2109470|2109471
akd_1xN;2430501;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2430501;2099126|2099130|2109100|2109120|2109121
akd_1xN;2430511;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2430511;2100504|2100511|2109104|2109124|2109125
akd_1xN;2430521;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2430521;2105351|2105358|2109108|2109128|2109129
akd_1xN;2435162;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2435162;2112956|2113095|2113096|2113099|2114722
akd_1xN;2435172;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2435172;2112956|2113095|2113099|2113100|2114722
akd_1xN;2486034;5;1;4;373;xdoc|xdoc_at01cr|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2486034;2109044|2124735|2124736|2124739|2124740
akd_1xN;2435586;5;1;4;373;xdoc|xdoc_at01cr|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2435586;2113248|2113249|2113250|2113251|2113321
akd_1xN;2485822;5;1;4;373;xdoc|xdoc_at01cr|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2485822;2081282|2124258|2124259|2124260|2124261
akd_1xN;2434381;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2434381;2112956|2112957|2113095|2113099|2114722
akd_1xN;2434391;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2434391;2112960|2112961|2112962|2114726|2114727
akd_1xN;2436008;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2436008;2113360|2113361|2113364|2114730|2124996
akd_1xN;2436018;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2436018;2113360|2113364|2113365|2114730|2124996
akd_1xN;2435905;5;1;4;373;xdoc|xdoc_at01cr|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2435905;2100519|2113248|2113321|2113322|2113323
akd_1xN;2481142;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2481142;2114734|2117606|2117607|2117616|2125000
akd_1xN;2481186;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2481186;2114734|2117606|2117616|2117617|2125000
akd_1xN;2485832;5;1;4;373;doc_extra|chave_estruturada|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2485832;2081286|2109010|2124419|2124420|2124421
akd_1xN;2480980;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2480980;2112956|2113095|2113099|2114722|2114723
akd_1xN;2480990;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2480990;2112960|2112961|2114726|2114727|2114728
akd_1xN;2481000;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2481000;2113360|2113364|2114730|2114731|2124996
akd_1xN;2481010;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2481010;2114734|2114735|2117606|2117616|2125000
akd_1xN;2481020;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2481020;2114738|2114739|2120123|2120135|2125004
akd_1xN;2484900;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2484900;2114738|2120123|2120124|2120135|2125004
akd_1xN;2484910;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2484910;2120127|2120128|2120139|2125008|2125026
akd_1xN;2484922;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2484922;2114738|2120123|2120135|2120136|2125004
akd_1xN;2484932;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2484932;2120127|2120139|2120140|2125008|2125026
akd_1xN;2485054;5;1;4;373;doc_extra|chave_estruturada|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2485054;2068166|2068171|2120191|2120192|2120201
akd_1xN;2485088;5;1;4;373;xdoc|xdoc_at01cr|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2485088;2068162|2120213|2120214|2120223|2120224
akd_1xN;2485104;5;1;4;373;xdoc|xdoc_at01cr|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2485104;2092188|2120225|2120226|2120233|2120234
akd_1xN;2486129;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2486129;2113360|2113364|2114730|2124996|2124997
akd_1xN;2486143;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2486143;2114734|2117606|2117616|2125000|2125001
akd_1xN;2486153;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2486153;2114738|2120123|2120135|2125004|2125005
akd_1xN;2486163;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2486163;2120127|2120139|2125008|2125009|2125026
akd_1xN;2486183;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2486183;2120127|2120139|2125008|2125026|2125027
akd_1xN;2430447;5;1;4;373;xdoc|xdoc_at01cr|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2430447;2109094|2109095|2109197|2109314|2109315
ct2_Nx1;2068153;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2405067|2405069|2405070|2405147|2405157;2068153
ct2_Nx1;2067442;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2397957|2397959|2397960|2397969|2397970;2067442
ct2_Nx1;2067446;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2397959|2397960|2397967|2397969|2397970;2067446
ct2_Nx1;2068192;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2405147|2405149|2405150|2405157|2405159;2068192
ct2_Nx1;2068200;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2405147|2405149|2405157|2405159|2405160;2068200
ct2_Nx1;2077687;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2409093|2410422|2410432|2410706|2410726;2077687
ct2_Nx1;2077691;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2409093|2410422|2410432|2410706|2410726;2077691
ct2_Nx1;2074223;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2409093|2410422|2410432|2410706|2410726;2074223
ct2_Nx1;2077753;5;1;4;373;doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2409093|2410422|2410432|2410706|2410726;2077753
