akd_recno;rank;ct2_recno_candidato;confidence;score;candidate_sources;reasons;akd_xdoc;akd_xnumap;akd_ent05;akd_cc;akd_clvlr;akd_itctb;ct2_xdoc;ct2_at01cr;ct2_xdocum;ct2_at04db;ct2_debito;ct2_credito;ct2_ccd;ct2_ccc;akd_historico;ct2_historico
2483162;6;2115232;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115480;;4124030002;06010907;00000000000000002804;;;;72720;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483162;7;2115238;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115480;;4124030002;06010907;00000000000000002804;;;;72721;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483162;8;2115244;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115480;;4124030002;06010907;00000000000000002804;;;;72722;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483162;9;2115250;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115480;;4124030002;06010907;00000000000000002804;;;;72723;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483162;10;2115256;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115480;;4124030002;06010907;00000000000000002804;;;;72724;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483163;1;2115480;muito_forte;289;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|akd_xdoc_ct2_recno|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115480;;4124030002;06010907;00000000000000002804;;;;72775;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483163;2;2115208;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115480;;4124030002;06010907;00000000000000002804;;;;72716;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483163;3;2115214;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115480;;4124030002;06010907;00000000000000002804;;;;72717;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483163;4;2115220;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115480;;4124030002;06010907;00000000000000002804;;;;72718;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483163;5;2115226;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115480;;4124030002;06010907;00000000000000002804;;;;72719;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483163;6;2115232;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115480;;4124030002;06010907;00000000000000002804;;;;72720;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483163;7;2115238;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115480;;4124030002;06010907;00000000000000002804;;;;72721;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483163;8;2115244;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115480;;4124030002;06010907;00000000000000002804;;;;72722;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483163;9;2115250;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115480;;4124030002;06010907;00000000000000002804;;;;72723;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483163;10;2115256;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115480;;4124030002;06010907;00000000000000002804;;;;72724;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483166;1;2115484;muito_forte;289;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|akd_xdoc_ct2_recno|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115484;;4124030002;06010907;00000000000000002804;;;;72776;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483166;2;2115208;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115484;;4124030002;06010907;00000000000000002804;;;;72716;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483166;3;2115214;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115484;;4124030002;06010907;00000000000000002804;;;;72717;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483166;4;2115220;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115484;;4124030002;06010907;00000000000000002804;;;;72718;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483166;5;2115226;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115484;;4124030002;06010907;00000000000000002804;;;;72719;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483166;6;2115232;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115484;;4124030002;06010907;00000000000000002804;;;;72720;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483166;7;2115238;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115484;;4124030002;06010907;00000000000000002804;;;;72721;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483166;8;2115244;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115484;;4124030002;06010907;00000000000000002804;;;;72722;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483166;9;2115250;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115484;;4124030002;06010907;00000000000000002804;;;;72723;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483166;10;2115256;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115484;;4124030002;06010907;00000000000000002804;;;;72724;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483167;1;2115484;muito_forte;289;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|akd_xdoc_ct2_recno|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115484;;4124030002;06010907;00000000000000002804;;;;72776;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483167;2;2115208;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115484;;4124030002;06010907;00000000000000002804;;;;72716;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483167;3;2115214;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115484;;4124030002;06010907;00000000000000002804;;;;72717;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483167;4;2115220;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115484;;4124030002;06010907;00000000000000002804;;;;72718;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483167;5;2115226;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115484;;4124030002;06010907;00000000000000002804;;;;72719;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483167;6;2115232;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115484;;4124030002;06010907;00000000000000002804;;;;72720;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483167;7;2115238;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115484;;4124030002;06010907;00000000000000002804;;;;72721;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483167;8;2115244;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115484;;4124030002;06010907;00000000000000002804;;;;72722;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483167;9;2115250;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115484;;4124030002;06010907;00000000000000002804;;;;72723;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483167;10;2115256;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115484;;4124030002;06010907;00000000000000002804;;;;72724;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483170;1;2115488;muito_forte;289;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|akd_xdoc_ct2_recno|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115488;;4124030002;06010907;00000000000000002804;;;;72777;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483170;2;2115208;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115488;;4124030002;06010907;00000000000000002804;;;;72716;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483170;3;2115214;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115488;;4124030002;06010907;00000000000000002804;;;;72717;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483170;4;2115220;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115488;;4124030002;06010907;00000000000000002804;;;;72718;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483170;5;2115226;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115488;;4124030002;06010907;00000000000000002804;;;;72719;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483170;6;2115232;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115488;;4124030002;06010907;00000000000000002804;;;;72720;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483170;7;2115238;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115488;;4124030002;06010907;00000000000000002804;;;;72721;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483170;8;2115244;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115488;;4124030002;06010907;00000000000000002804;;;;72722;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483170;9;2115250;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115488;;4124030002;06010907;00000000000000002804;;;;72723;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483170;10;2115256;muito_forte;204;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115488;;4124030002;06010907;00000000000000002804;;;;72724;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
2483171;1;2115488;muito_forte;289;ano_valor|cc_valor|classe_valor_bloco|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|akd_xdoc_ct2_recno|competencia|ent05_conta|cc|classe_valor|competencia_conta_cc|competencia_classe|competencia_conta_classe|competencia_cc_classe|conta_cc_classe|tokens_2+|texto_085;CT22115488;;4124030002;06010907;00000000000000002804;;;;72777;;;4124030002;;06010907;VIRTUAL OFFICE PACKAGE;VIRTUAL OFFICE PACKAGE
